topology,run,phase,algo,u,v,cap_uniform,cap_before_stress,cap_after_stress,usage_routed,util_routed,usage_shortest_init,usage_routed_init,util_shortest_init,util_routed_init,violated,num_switches,switches,paths,ebc,is_stressed,stress_threshold,cap_change_pct,alpha,beta,link_sens,k_paths,load_sens,controller_sens
CrlNetworkServices,0,INIT,MCF_PATH,2,7,100600.0,517682.132,517682.132,208896.0,0.4035,208896.0,208896.0,0.4035,0.4035,0,9,15|16|17|18|19|20|21|22|23,15:15->19->10->9->7->2->1->4 || 16:16->17->18->19->10->9->7->2->1->4 || 17:17->18->19->10->9->7->2->1->4 || 18:18->19->10->9->7->2->1->4 || 19:19->10->9->7->2->1->4 || 20:20->14->7->2->1->4 || 21:21->20->14->7->2->1->4 || 22:22->21->20->14->7->2->1->4 || 23:23->22->21->20->14->7->2->1->4->3,0.278409,0,0.8,0.0,0.5,0.5,0.0,5,0.0,0.0
CrlNetworkServices,0,INIT,MCF_PATH,3,25,100600.0,263075.934,263075.934,230784.0,0.8773,230784.0,230784.0,0.8773,0.8773,0,10,32|33|24|25|26|27|28|29|30|31,24:24->25->3->4 || 25:25->3 || 26:26->27->28->32->33->24->25->3 || 27:27->28->32->33->24->25->3 || 28:28->32->33->24->25->3 || 29:29->28->32->33->24->25->3 || 30:30->29->28->32->33->24->25->3 || 31:31->33->24->25->3 || 32:32->33->24->25->3->4->1->2 || 33:33->24->25->3->4->1->2,0.229167,1,0.8,0.0,0.5,0.5,0.0,5,0.0,0.0
CrlNetworkServices,0,INIT,MCF_PATH,3,4,100600.0,141424.657,141424.657,101504.0,0.7177,101504.0,101504.0,0.7177,0.7177,0,4,24|33|32|23,23:23->22->21->20->14->7->2->1->4->3 || 24:24->25->3->4 || 32:32->33->24->25->3->4->1->2 || 33:33->24->25->3->4->1->2,0.244318,0,0.8,0.0,0.5,0.5,0.0,5,0.0,0.0
CrlNetworkServices,0,INIT,MCF_PATH,5,6,100600.0,40743.614,40743.614,22912.0,0.5623,22912.0,22912.0,0.5623,0.5623,0,1,6,6:6->5,0.003788,0,0.8,0.0,0.5,0.5,0.0,5,0.0,0.0
CrlNetworkServices,0,INIT,MCF_PATH,5,8,100600.0,344602.321,344602.321,180480.0,0.5237,180480.0,180480.0,0.5237,0.5237,0,8,7|8|9|10|11|12|13|14,7:7->8->5 || 8:8->5 || 9:9->7->8->5 || 10:10->9->7->8->5 || 11:11->14->7->8->5 || 12:12->11->14->7->8->5 || 13:13->9->7->8->5 || 14:14->7->8->5,0.060606,0,0.8,0.0,0.5,0.5,0.0,5,0.0,0.0
CrlNetworkServices,0,INIT,MCF_PATH,6,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,,0.0,0,0.8,0.0,0.5,0.5,0.0,5,0.0,0.0
CrlNetworkServices,0,INIT,MCF_PATH,7,9,100600.0,237747.353,237747.353,178048.0,0.7489,154112.0,178048.0,0.6482,0.7489,0,8,9|10|13|15|16|17|18|19,9:9->7->8->5 || 10:10->9->7->8->5 || 13:13->9->7->8->5 || 15:15->19->10->9->7->2->1->4 || 16:16->17->18->19->10->9->7->2->1->4 || 17:17->18->19->10->9->7->2->1->4 || 18:18->19->10->9->7->2->1->4 || 19:19->10->9->7->2->1->4,0.174242,0,0.8,0.0,0.5,0.5,0.0,5,0.0,0.0
CrlNetworkServices,0,INIT,MCF_PATH,7,8,100600.0,278124.84,278124.84,152320.0,0.5477,152320.0,152320.0,0.5477,0.5477,0,7,7|9|10|11|12|13|14,7:7->8->5 || 9:9->7->8->5 || 10:10->9->7->8->5 || 11:11->14->7->8->5 || 12:12->11->14->7->8->5 || 13:13->9->7->8->5 || 14:14->7->8->5,0.113636,0,0.8,0.0,0.5,0.5,0.0,5,0.0,0.0
CrlNetworkServices,0,INIT,MCF_PATH,7,14,100600.0,232993.864,232993.864,157312.0,0.6752,181248.0,157312.0,0.7779,0.6752,0,7,11|12|14|20|21|22|23,11:11->14->7->8->5 || 12:12->11->14->7->8->5 || 14:14->7->8->5 || 20:20->14->7->2->1->4 || 21:21->20->14->7->2->1->4 || 22:22->21->20->14->7->2->1->4 || 23:23->22->21->20->14->7->2->1->4->3,0.13447,0,0.8,0.0,0.5,0.5,0.0,5,0.0,0.0
CrlNetworkServices,0,INIT,MCF_PATH,9,10,100600.0,264942.32,264942.32,132352.0,0.4996,108416.0,132352.0,0.4092,0.4996,0,6,10|15|16|17|18|19,10:10->9->7->8->5 || 15:15->19->10->9->7->2->1->4 || 16:16->17->18->19->10->9->7->2->1->4 || 17:17->18->19->10->9->7->2->1->4 || 18:18->19->10->9->7->2->1->4 || 19:19->10->9->7->2->1->4,0.140152,0,0.8,0.0,0.5,0.5,0.0,5,0.0,0.0
CrlNetworkServices,0,INIT,MCF_PATH,9,13,100600.0,33085.955,33085.955,21248.0,0.6422,21248.0,21248.0,0.6422,0.6422,0,1,13,13:13->9->7->8->5,0.060606,0,0.8,0.0,0.5,0.5,0.0,5,0.0,0.0
CrlNetworkServices,0,INIT,MCF_PATH,10,19,100600.0,128038.275,128038.275,108928.0,0.8507,84992.0,108928.0,0.6638,0.8507,0,5,15|16|17|18|19,15:15->19->10->9->7->2->1->4 || 16:16->17->18->19->10->9->7->2->1->4 || 17:17->18->19->10->9->7->2->1->4 || 18:18->19->10->9->7->2->1->4 || 19:19->10->9->7->2->1->4,0.132576,0,0.8,0.0,0.5,0.5,0.0,5,0.0,0.0
CrlNetworkServices,0,INIT,MCF_PATH,11,12,100600.0,20143.228,20143.228,15488.0,0.7689,15488.0,15488.0,0.7689,0.7689,0,1,12,12:12->11->14->7->8->5,0.191288,0,0.8,0.0,0.5,0.5,0.0,5,0.0,0.0
CrlNetworkServices,0,INIT,MCF_PATH,11,14,100600.0,74662.035,74662.035,38528.0,0.516,38528.0,38528.0,0.516,0.516,0,2,11|12,11:11->14->7->8->5 || 12:12->11->14->7->8->5,0.202652,0,0.8,0.0,0.5,0.5,0.0,5,0.0,0.0
CrlNetworkServices,0,INIT,MCF_PATH,12,33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,,0.0,0,0.8,0.0,0.5,0.5,0.0,5,0.0,0.0
CrlNetworkServices,0,INIT,MCF_PATH,14,20,100600.0,257621.784,257621.784,99968.0,0.388,123904.0,99968.0,0.481,0.388,0,4,20|21|22|23,20:20->14->7->2->1->4 || 21:21->20->14->7->2->1->4 || 22:22->21->20->14->7->2->1->4 || 23:23->22->21->20->14->7->2->1->4->3,0.265152,0,0.8,0.0,0.5,0.5,0.0,5,0.0,0.0
CrlNetworkServices,0,INIT,MCF_PATH,15,19,100600.0,63824.313,63824.313,23936.0,0.375,0.0,23936.0,0.0,0.375,0,1,15,15:15->19->10->9->7->2->1->4,0.159091,0,0.8,0.0,0.5,0.5,0.0,5,0.0,0.0
CrlNetworkServices,0,INIT,MCF_PATH,15,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,,0.0,0,0.8,0.0,0.5,0.5,0.0,5,0.0,0.0
CrlNetworkServices,0,INIT,MCF_PATH,16,17,100600.0,35485.46,35485.46,23552.0,0.6637,23552.0,23552.0,0.6637,0.6637,0,1,16,16:16->17->18->19->10->9->7->2->1->4,0.07197,0,0.8,0.0,0.5,0.5,0.0,5,0.0,0.0
CrlNetworkServices,0,INIT,MCF_PATH,16,23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,,0.0,0,0.8,0.0,0.5,0.5,0.0,5,0.0,0.0
CrlNetworkServices,0,INIT,MCF_PATH,17,18,100600.0,91611.542,91611.542,41984.0,0.4583,41984.0,41984.0,0.4583,0.4583,0,2,16|17,16:16->17->18->19->10->9->7->2->1->4 || 17:17->18->19->10->9->7->2->1->4,0.125,0,0.8,0.0,0.5,0.5,0.0,5,0.0,0.0
CrlNetworkServices,0,INIT,MCF_PATH,18,19,100600.0,82545.861,82545.861,63104.0,0.7645,63104.0,63104.0,0.7645,0.7645,0,3,16|17|18,16:16->17->18->19->10->9->7->2->1->4 || 17:17->18->19->10->9->7->2->1->4 || 18:18->19->10->9->7->2->1->4,0.174242,0,0.8,0.0,0.5,0.5,0.0,5,0.0,0.0
CrlNetworkServices,0,INIT,MCF_PATH,20,26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,,0.0,0,0.8,0.0,0.5,0.5,0.0,5,0.0,0.0
CrlNetworkServices,0,INIT,MCF_PATH,20,21,100600.0,126368.919,126368.919,75264.0,0.5956,99200.0,75264.0,0.785,0.5956,0,3,21|22|23,21:21->20->14->7->2->1->4 || 22:22->21->20->14->7->2->1->4 || 23:23->22->21->20->14->7->2->1->4->3,0.284091,0,0.8,0.0,0.5,0.5,0.0,5,0.0,0.0
CrlNetworkServices,0,INIT,MCF_PATH,21,22,100600.0,95760.27,95760.27,48768.0,0.5093,72704.0,48768.0,0.7592,0.5093,0,2,22|23,22:22->21->20->14->7->2->1->4 || 23:23->22->21->20->14->7->2->1->4->3,0.261364,0,0.8,0.0,0.5,0.5,0.0,5,0.0,0.0
CrlNetworkServices,0,INIT,MCF_PATH,22,23,100600.0,36955.91,36955.91,25856.0,0.6996,25856.0,25856.0,0.6996,0.6996,0,1,23,23:23->22->21->20->14->7->2->1->4->3,0.045455,0,0.8,0.0,0.5,0.5,0.0,5,0.0,0.0
CrlNetworkServices,0,INIT,MCF_PATH,24,25,100600.0,271722.258,271722.258,206848.0,0.7612,206848.0,206848.0,0.7612,0.7612,0,9,32|33|24|26|27|28|29|30|31,24:24->25->3->4 || 26:26->27->28->32->33->24->25->3 || 27:27->28->32->33->24->25->3 || 28:28->32->33->24->25->3 || 29:29->28->32->33->24->25->3 || 30:30->29->28->32->33->24->25->3 || 31:31->33->24->25->3 || 32:32->33->24->25->3->4->1->2 || 33:33->24->25->3->4->1->2,0.210227,0,0.8,0.0,0.5,0.5,0.0,5,0.0,0.0
CrlNetworkServices,0,INIT,MCF_PATH,24,33,100600.0,273980.509,273980.509,183168.0,0.6685,183168.0,183168.0,0.6685,0.6685,0,8,32|33|26|27|28|29|30|31,26:26->27->28->32->33->24->25->3 || 27:27->28->32->33->24->25->3 || 28:28->32->33->24->25->3 || 29:29->28->32->33->24->25->3 || 30:30->29->28->32->33->24->25->3 || 31:31->33->24->25->3 || 32:32->33->24->25->3->4->1->2 || 33:33->24->25->3->4->1->2,0.225379,0,0.8,0.0,0.5,0.5,0.0,5,0.0,0.0
CrlNetworkServices,0,INIT,MCF_PATH,26,27,100600.0,28760.47,28760.47,19712.0,0.6854,19712.0,19712.0,0.6854,0.6854,0,1,26,26:26->27->28->32->33->24->25->3,0.056818,0,0.8,0.0,0.5,0.5,0.0,5,0.0,0.0
CrlNetworkServices,0,INIT,MCF_PATH,27,28,100600.0,57217.451,57217.451,41344.0,0.7226,41344.0,41344.0,0.7226,0.7226,0,2,26|27,26:26->27->28->32->33->24->25->3 || 27:27->28->32->33->24->25->3,0.07197,0,0.8,0.0,0.5,0.5,0.0,5,0.0,0.0
CrlNetworkServices,0,INIT,MCF_PATH,28,29,100600.0,70813.207,70813.207,45568.0,0.6435,45568.0,45568.0,0.6435,0.6435,0,2,29|30,29:29->28->32->33->24->25->3 || 30:30->29->28->32->33->24->25->3,0.113636,0,0.8,0.0,0.5,0.5,0.0,5,0.0,0.0
CrlNetworkServices,0,INIT,MCF_PATH,28,32,100600.0,193962.785,193962.785,111232.0,0.5735,111232.0,111232.0,0.5735,0.5735,0,5,26|27|28|29|30,26:26->27->28->32->33->24->25->3 || 27:27->28->32->33->24->25->3 || 28:28->32->33->24->25->3 || 29:29->28->32->33->24->25->3 || 30:30->29->28->32->33->24->25->3,0.215909,0,0.8,0.0,0.5,0.5,0.0,5,0.0,0.0
CrlNetworkServices,0,INIT,MCF_PATH,29,30,100600.0,52226.783,52226.783,24832.0,0.4755,24832.0,24832.0,0.4755,0.4755,0,1,30,30:30->29->28->32->33->24->25->3,0.060606,0,0.8,0.0,0.5,0.5,0.0,5,0.0,0.0
CrlNetworkServices,0,INIT,MCF_PATH,30,31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,,0.0,0,0.8,0.0,0.5,0.5,0.0,5,0.0,0.0
CrlNetworkServices,0,INIT,MCF_PATH,31,33,100600.0,29717.559,29717.559,19968.0,0.6719,19968.0,19968.0,0.6719,0.6719,0,1,31,31:31->33->24->25->3,0.056818,0,0.8,0.0,0.5,0.5,0.0,5,0.0,0.0
CrlNetworkServices,0,INIT,MCF_PATH,32,33,100600.0,239341.138,239341.138,138240.0,0.5776,138240.0,138240.0,0.5776,0.5776,0,6,32|26|27|28|29|30,26:26->27->28->32->33->24->25->3 || 27:27->28->32->33->24->25->3 || 28:28->32->33->24->25->3 || 29:29->28->32->33->24->25->3 || 30:30->29->28->32->33->24->25->3 || 32:32->33->24->25->3->4->1->2,0.257576,0,0.8,0.0,0.5,0.5,0.0,5,0.0,0.0
CrlNetworkServices,0,SM,B1,1,2,100600.0,278906.171,278906.171,260864.0,0.9353,260864.0,260864.0,0.9353,0.9353,0,11,"(18, 4)|(23, 1)|(19, 4)|(15, 4)|(20, 1)|(22, 4)|(32, 2)|(33, 2)|(16, 4)|(21, 1)|(17, 4)","(15, 4):15->22->21->20->14->7->2->1->4 || (16, 4):16->17->18->19->10->9->7->2->1->4 || (17, 4):17->18->19->10->9->7->2->1->4 || (18, 4):18->19->10->9->7->2->1->4 || (19, 4):19->10->9->7->2->1->4 || (20, 1):20->14->7->2->1 || (21, 1):21->20->14->7->2->1 || (22, 4):22->21->20->14->7->2->1->4 || (23, 1):23->22->21->20->14->7->2->1 || (32, 2):32->33->24->25->3->4->1->2 || (33, 2):33->24->25->3->4->1->2",0.267045,1,0.8,0.0,0.5,0.5,0.0,5,0.0,0.0
CrlNetworkServices,0,SM,B1,1,4,100600.0,295154.095,295154.095,183808.0,0.6228,260864.0,260864.0,0.8838,0.8838,0,8,"(18, 4)|(19, 4)|(15, 4)|(22, 4)|(32, 2)|(33, 2)|(16, 4)|(17, 4)","(15, 4):15->22->21->20->14->7->2->1->4 || (16, 4):16->17->18->19->10->9->7->2->1->4 || (17, 4):17->18->19->10->9->7->2->1->4 || (18, 4):18->19->10->9->7->2->1->4 || (19, 4):19->10->9->7->2->1->4 || (22, 4):22->21->20->14->7->2->1->4 || (32, 2):32->33->24->25->3->4->1->2 || (33, 2):33->24->25->3->4->1->2",0.255682,1,0.8,0.0,0.5,0.5,0.0,5,0.0,0.0
CrlNetworkServices,0,SM,B1,2,7,100600.0,517682.132,517682.132,253568.0,0.4898,208896.0,208896.0,0.4035,0.4035,0,11,"(18, 4)|(23, 1)|(19, 4)|(15, 4)|(20, 1)|(22, 4)|(7, 2)|(14, 2)|(16, 4)|(21, 1)|(17, 4)","(7, 2):7->2 || (14, 2):14->7->2 || (15, 4):15->22->21->20->14->7->2->1->4 || (16, 4):16->17->18->19->10->9->7->2->1->4 || (17, 4):17->18->19->10->9->7->2->1->4 || (18, 4):18->19->10->9->7->2->1->4 || (19, 4):19->10->9->7->2->1->4 || (20, 1):20->14->7->2->1 || (21, 1):21->20->14->7->2->1 || (22, 4):22->21->20->14->7->2->1->4 || (23, 1):23->22->21->20->14->7->2->1",0.278409,0,0.8,0.0,0.5,0.5,0.0,5,0.0,0.0
CrlNetworkServices,0,SM,B1,3,25,100600.0,263075.934,263075.934,230784.0,0.8773,230784.0,230784.0,0.8773,0.8773,0,10,"(24, 4)|(25, 3)|(27, 4)|(28, 3)|(29, 3)|(30, 3)|(33, 2)|(31, 3)|(26, 3)|(32, 2)","(24, 4):24->25->3->4 || (25, 3):25->3 || (26, 3):26->27->28->32->33->24->25->3 || (27, 4):27->28->32->33->24->25->3->4 || (28, 3):28->32->33->24->25->3 || (29, 3):29->28->32->33->24->25->3 || (30, 3):30->29->28->32->33->24->25->3 || (31, 3):31->33->24->25->3 || (32, 2):32->33->24->25->3->4->1->2 || (33, 2):33->24->25->3->4->1->2",0.229167,1,0.8,0.0,0.5,0.5,0.0,5,0.0,0.0
CrlNetworkServices,0,SM,B1,3,4,100600.0,141424.657,141424.657,116736.0,0.8254,101504.0,101504.0,0.7177,0.7177,0,5,"(24, 4)|(4, 3)|(27, 4)|(33, 2)|(32, 2)","(4, 3):4->3 || (24, 4):24->25->3->4 || (27, 4):27->28->32->33->24->25->3->4 || (32, 2):32->33->24->25->3->4->1->2 || (33, 2):33->24->25->3->4->1->2",0.244318,0,0.8,0.0,0.5,0.5,0.0,5,0.0,0.0
CrlNetworkServices,0,SM,B1,5,6,100600.0,40743.614,40743.614,22912.0,0.5623,22912.0,22912.0,0.5623,0.5623,0,1,"(6, 5)","(6, 5):6->5",0.003788,0,0.8,0.0,0.5,0.5,0.0,5,0.0,0.0
CrlNetworkServices,0,SM,B1,5,8,100600.0,344602.321,344602.321,135808.0,0.3941,180480.0,180480.0,0.5237,0.5237,0,6,"(10, 5)|(9, 5)|(11, 5)|(12, 5)|(13, 5)|(8, 5)","(8, 5):8->5 || (9, 5):9->7->8->5 || (10, 5):10->9->7->8->5 || (11, 5):11->14->7->8->5 || (12, 5):12->11->14->7->8->5 || (13, 5):13->9->7->8->5",0.060606,0,0.8,0.0,0.5,0.5,0.0,5,0.0,0.0
CrlNetworkServices,0,SM,B1,6,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,,0.0,0,0.8,0.0,0.5,0.5,0.0,5,0.0,0.0
CrlNetworkServices,0,SM,B1,7,9,100600.0,237747.353,237747.353,154112.0,0.6482,154112.0,178048.0,0.6482,0.7489,0,7,"(13, 5)|(10, 5)|(18, 4)|(19, 4)|(9, 5)|(16, 4)|(17, 4)","(9, 5):9->7->8->5 || (10, 5):10->9->7->8->5 || (13, 5):13->9->7->8->5 || (16, 4):16->17->18->19->10->9->7->2->1->4 || (17, 4):17->18->19->10->9->7->2->1->4 || (18, 4):18->19->10->9->7->2->1->4 || (19, 4):19->10->9->7->2->1->4",0.174242,0,0.8,0.0,0.5,0.5,0.0,5,0.0,0.0
CrlNetworkServices,0,SM,B1,7,8,100600.0,278124.84,278124.84,107648.0,0.387,152320.0,152320.0,0.5477,0.5477,0,5,"(10, 5)|(9, 5)|(11, 5)|(12, 5)|(13, 5)","(9, 5):9->7->8->5 || (10, 5):10->9->7->8->5 || (11, 5):11->14->7->8->5 || (12, 5):12->11->14->7->8->5 || (13, 5):13->9->7->8->5",0.113636,0,0.8,0.0,0.5,0.5,0.0,5,0.0,0.0
CrlNetworkServices,0,SM,B1,7,14,100600.0,232993.864,232993.864,181248.0,0.7779,181248.0,157312.0,0.7779,0.6752,0,8,"(23, 1)|(15, 4)|(20, 1)|(22, 4)|(11, 5)|(12, 5)|(14, 2)|(21, 1)","(11, 5):11->14->7->8->5 || (12, 5):12->11->14->7->8->5 || (14, 2):14->7->2 || (15, 4):15->22->21->20->14->7->2->1->4 || (20, 1):20->14->7->2->1 || (21, 1):21->20->14->7->2->1 || (22, 4):22->21->20->14->7->2->1->4 || (23, 1):23->22->21->20->14->7->2->1",0.13447,0,0.8,0.0,0.5,0.5,0.0,5,0.0,0.0
CrlNetworkServices,0,SM,B1,9,10,100600.0,264942.32,264942.32,108416.0,0.4092,108416.0,132352.0,0.4092,0.4996,0,5,"(18, 4)|(10, 5)|(19, 4)|(16, 4)|(17, 4)","(10, 5):10->9->7->8->5 || (16, 4):16->17->18->19->10->9->7->2->1->4 || (17, 4):17->18->19->10->9->7->2->1->4 || (18, 4):18->19->10->9->7->2->1->4 || (19, 4):19->10->9->7->2->1->4",0.140152,0,0.8,0.0,0.5,0.5,0.0,5,0.0,0.0
CrlNetworkServices,0,SM,B1,9,13,100600.0,33085.955,33085.955,21248.0,0.6422,21248.0,21248.0,0.6422,0.6422,0,1,"(13, 5)","(13, 5):13->9->7->8->5",0.060606,0,0.8,0.0,0.5,0.5,0.0,5,0.0,0.0
CrlNetworkServices,0,SM,B1,10,19,100600.0,128038.275,128038.275,84992.0,0.6638,84992.0,108928.0,0.6638,0.8507,0,4,"(19, 4)|(18, 4)|(16, 4)|(17, 4)","(16, 4):16->17->18->19->10->9->7->2->1->4 || (17, 4):17->18->19->10->9->7->2->1->4 || (18, 4):18->19->10->9->7->2->1->4 || (19, 4):19->10->9->7->2->1->4",0.132576,0,0.8,0.0,0.5,0.5,0.0,5,0.0,0.0
CrlNetworkServices,0,SM,B1,11,12,100600.0,20143.228,20143.228,15488.0,0.7689,15488.0,15488.0,0.7689,0.7689,0,1,"(12, 5)","(12, 5):12->11->14->7->8->5",0.191288,0,0.8,0.0,0.5,0.5,0.0,5,0.0,0.0
CrlNetworkServices,0,SM,B1,11,14,100600.0,74662.035,74662.035,38528.0,0.516,38528.0,38528.0,0.516,0.516,0,2,"(12, 5)|(11, 5)","(11, 5):11->14->7->8->5 || (12, 5):12->11->14->7->8->5",0.202652,0,0.8,0.0,0.5,0.5,0.0,5,0.0,0.0
CrlNetworkServices,0,SM,B1,12,33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,,0.0,0,0.8,0.0,0.5,0.5,0.0,5,0.0,0.0
CrlNetworkServices,0,SM,B1,14,20,100600.0,257621.784,257621.784,123904.0,0.481,123904.0,99968.0,0.481,0.388,0,5,"(23, 1)|(15, 4)|(20, 1)|(22, 4)|(21, 1)","(15, 4):15->22->21->20->14->7->2->1->4 || (20, 1):20->14->7->2->1 || (21, 1):21->20->14->7->2->1 || (22, 4):22->21->20->14->7->2->1->4 || (23, 1):23->22->21->20->14->7->2->1",0.265152,0,0.8,0.0,0.5,0.5,0.0,5,0.0,0.0
CrlNetworkServices,0,SM,B1,15,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,,0.0,0,0.8,0.0,0.5,0.5,0.0,5,0.0,0.0
CrlNetworkServices,0,SM,B1,15,22,100600.0,41642.394,41642.394,23936.0,0.5748,23936.0,0.0,0.5748,0.0,0,1,"(15, 4)","(15, 4):15->22->21->20->14->7->2->1->4",0.189394,0,0.8,0.0,0.5,0.5,0.0,5,0.0,0.0
CrlNetworkServices,0,SM,B1,16,17,100600.0,35485.46,35485.46,23552.0,0.6637,23552.0,23552.0,0.6637,0.6637,0,1,"(16, 4)","(16, 4):16->17->18->19->10->9->7->2->1->4",0.07197,0,0.8,0.0,0.5,0.5,0.0,5,0.0,0.0
CrlNetworkServices,0,SM,B1,16,23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,,0.0,0,0.8,0.0,0.5,0.5,0.0,5,0.0,0.0
CrlNetworkServices,0,SM,B1,17,18,100600.0,91611.542,91611.542,41984.0,0.4583,41984.0,41984.0,0.4583,0.4583,0,2,"(16, 4)|(17, 4)","(16, 4):16->17->18->19->10->9->7->2->1->4 || (17, 4):17->18->19->10->9->7->2->1->4",0.125,0,0.8,0.0,0.5,0.5,0.0,5,0.0,0.0
CrlNetworkServices,0,SM,B1,18,19,100600.0,82545.861,82545.861,63104.0,0.7645,63104.0,63104.0,0.7645,0.7645,0,3,"(18, 4)|(16, 4)|(17, 4)","(16, 4):16->17->18->19->10->9->7->2->1->4 || (17, 4):17->18->19->10->9->7->2->1->4 || (18, 4):18->19->10->9->7->2->1->4",0.174242,0,0.8,0.0,0.5,0.5,0.0,5,0.0,0.0
CrlNetworkServices,0,SM,B1,20,26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,,0.0,0,0.8,0.0,0.5,0.5,0.0,5,0.0,0.0
CrlNetworkServices,0,SM,B1,20,21,100600.0,126368.919,126368.919,99200.0,0.785,99200.0,75264.0,0.785,0.5956,0,4,"(15, 4)|(23, 1)|(22, 4)|(21, 1)","(15, 4):15->22->21->20->14->7->2->1->4 || (21, 1):21->20->14->7->2->1 || (22, 4):22->21->20->14->7->2->1->4 || (23, 1):23->22->21->20->14->7->2->1",0.284091,0,0.8,0.0,0.5,0.5,0.0,5,0.0,0.0
CrlNetworkServices,0,SM,B1,21,22,100600.0,95760.27,95760.27,72704.0,0.7592,72704.0,48768.0,0.7592,0.5093,0,3,"(15, 4)|(23, 1)|(22, 4)","(15, 4):15->22->21->20->14->7->2->1->4 || (22, 4):22->21->20->14->7->2->1->4 || (23, 1):23->22->21->20->14->7->2->1",0.261364,0,0.8,0.0,0.5,0.5,0.0,5,0.0,0.0
CrlNetworkServices,0,SM,B1,22,23,100600.0,36955.91,36955.91,25856.0,0.6996,25856.0,25856.0,0.6996,0.6996,0,1,"(23, 1)","(23, 1):23->22->21->20->14->7->2->1",0.045455,0,0.8,0.0,0.5,0.5,0.0,5,0.0,0.0
CrlNetworkServices,0,SM,B1,24,25,100600.0,271722.258,271722.258,206848.0,0.7612,206848.0,206848.0,0.7612,0.7612,0,9,"(24, 4)|(27, 4)|(28, 3)|(29, 3)|(30, 3)|(33, 2)|(31, 3)|(26, 3)|(32, 2)","(24, 4):24->25->3->4 || (26, 3):26->27->28->32->33->24->25->3 || (27, 4):27->28->32->33->24->25->3->4 || (28, 3):28->32->33->24->25->3 || (29, 3):29->28->32->33->24->25->3 || (30, 3):30->29->28->32->33->24->25->3 || (31, 3):31->33->24->25->3 || (32, 2):32->33->24->25->3->4->1->2 || (33, 2):33->24->25->3->4->1->2",0.210227,0,0.8,0.0,0.5,0.5,0.0,5,0.0,0.0
CrlNetworkServices,0,SM,B1,24,33,100600.0,273980.509,273980.509,183168.0,0.6685,183168.0,183168.0,0.6685,0.6685,0,8,"(27, 4)|(28, 3)|(29, 3)|(30, 3)|(33, 2)|(31, 3)|(26, 3)|(32, 2)","(26, 3):26->27->28->32->33->24->25->3 || (27, 4):27->28->32->33->24->25->3->4 || (28, 3):28->32->33->24->25->3 || (29, 3):29->28->32->33->24->25->3 || (30, 3):30->29->28->32->33->24->25->3 || (31, 3):31->33->24->25->3 || (32, 2):32->33->24->25->3->4->1->2 || (33, 2):33->24->25->3->4->1->2",0.225379,0,0.8,0.0,0.5,0.5,0.0,5,0.0,0.0
CrlNetworkServices,0,SM,B1,26,27,100600.0,28760.47,28760.47,19712.0,0.6854,19712.0,19712.0,0.6854,0.6854,0,1,"(26, 3)","(26, 3):26->27->28->32->33->24->25->3",0.056818,0,0.8,0.0,0.5,0.5,0.0,5,0.0,0.0
CrlNetworkServices,0,SM,B1,27,28,100600.0,57217.451,57217.451,41344.0,0.7226,41344.0,41344.0,0.7226,0.7226,0,2,"(27, 4)|(26, 3)","(26, 3):26->27->28->32->33->24->25->3 || (27, 4):27->28->32->33->24->25->3->4",0.07197,0,0.8,0.0,0.5,0.5,0.0,5,0.0,0.0
CrlNetworkServices,0,SM,B1,28,29,100600.0,70813.207,70813.207,45568.0,0.6435,45568.0,45568.0,0.6435,0.6435,0,2,"(29, 3)|(30, 3)","(29, 3):29->28->32->33->24->25->3 || (30, 3):30->29->28->32->33->24->25->3",0.113636,0,0.8,0.0,0.5,0.5,0.0,5,0.0,0.0
CrlNetworkServices,0,SM,B1,28,32,100600.0,193962.785,193962.785,111232.0,0.5735,111232.0,111232.0,0.5735,0.5735,0,5,"(27, 4)|(28, 3)|(29, 3)|(30, 3)|(26, 3)","(26, 3):26->27->28->32->33->24->25->3 || (27, 4):27->28->32->33->24->25->3->4 || (28, 3):28->32->33->24->25->3 || (29, 3):29->28->32->33->24->25->3 || (30, 3):30->29->28->32->33->24->25->3",0.215909,0,0.8,0.0,0.5,0.5,0.0,5,0.0,0.0
CrlNetworkServices,0,SM,B1,29,30,100600.0,52226.783,52226.783,24832.0,0.4755,24832.0,24832.0,0.4755,0.4755,0,1,"(30, 3)","(30, 3):30->29->28->32->33->24->25->3",0.060606,0,0.8,0.0,0.5,0.5,0.0,5,0.0,0.0
